customer_id,monthly_charges,total_charges,payment_method
C000757,89.96,1439.36,Credit Card
C000758,95.14,3234.76,Debit Card
C000759,64.04,832.52,Bank Transfer
C000760,59.66,894.9,UPI
C000761,47.28,283.68,UPI
C000762,66.09,1057.44,Credit Card
C000763,68.32,1024.8,Debit Card
C000764,67.13,738.43,Credit Card
C000765,79.84,159.68,Debit Card
C000766,80.37,160.74,UPI
C000767,68.69,824.28,Debit Card
C000768,76.94,1231.04,Debit Card
C000769,86.53,2076.72,Credit Card
C000770,54.02,108.04,UPI
C000771,88.66,5319.6,Debit Card
C000772,57.77,808.78,UPI
C000773,98.78,1580.48,Debit Card
C000774,73.32,366.6,UPI
C000775,71.28,712.8,Debit Card
C000776,34.21,2052.6,Bank Transfer
C000777,83.16,1081.08,UPI
C000778,71.9,4242.1,Bank Transfer
C000779,73.48,1469.6,Bank Transfer
C000780,68.14,1976.06,Bank Transfer
C000781,82.5,742.5,Debit Card
C000782,86.51,2508.79,UPI
C000783,79.68,1274.88,Debit Card
C000784,96.34,2697.52,Debit Card
C000785,55.61,611.71,UPI
C000786,58.14,406.98,Credit Card
C000787,78.13,1328.21,Debit Card
C000788,83.24,2247.48,Bank Transfer
C000789,80.33,4498.48,Debit Card
C000790,44.25,177.0,Credit Card
C000791,45.95,1148.75,Bank Transfer
C000792,66.3,663.0,Debit Card
C000793,34.21,342.1,UPI
C000794,75.22,752.2,Bank Transfer
C000795,68.5,822.0,Credit Card
C000796,51.71,103.42,Debit Card
C000797,58.97,1828.07,UPI
C000798,72.19,2454.46,Bank Transfer
C000799,40.13,361.17,Bank Transfer
C000800,57.93,289.65,UPI
C000801,64.73,1229.87,Credit Card
C000802,64.0,1664.0,Bank Transfer
C000803,64.58,904.12,Credit Card
C000804,97.18,680.26,Credit Card
C000805,88.97,1601.46,UPI
C000806,57.14,799.96,Bank Transfer
C000807,49.26,147.78,Debit Card
C000808,61.73,864.22,UPI
C000809,94.54,2647.12,UPI
C000810,30.0,360.0,Credit Card
C000811,71.67,2365.11,Debit Card
C000812,63.84,893.76,UPI
C000813,93.97,2913.07,Credit Card
C000814,89.62,1165.06,Bank Transfer
C000815,40.64,568.96,Credit Card
C000816,93.93,1878.6,Debit Card
C000817,30.0,60.0,Debit Card
C000818,82.25,1316.0,Credit Card
C000819,84.04,1428.68,Bank Transfer
C000820,103.7,207.4,Debit Card
C000821,74.55,521.85,Debit Card
C000822,56.71,1304.33,Bank Transfer
C000823,49.83,647.79,UPI
C000824,99.2,496.0,Debit Card
C000825,103.94,1663.04,Credit Card
C000826,61.03,1220.6,Bank Transfer
C000827,70.44,915.72,Debit Card
C000828,97.27,1459.05,UPI
C000829,85.38,85.38,Debit Card
C000830,66.26,2584.14,UPI
C000831,54.81,931.77,Debit Card
C000832,53.17,3083.86,Debit Card
C000833,89.07,5076.99,Credit Card
C000834,62.66,1190.54,Bank Transfer
C000835,61.87,618.7,Bank Transfer
C000836,82.24,3700.8,Credit Card
C000837,71.61,2291.52,Bank Transfer
C000838,77.79,855.69,Bank Transfer
C000839,63.52,1079.84,Bank Transfer
C000840,62.69,313.45,Debit Card
C000841,55.31,276.55,Debit Card
C000842,84.18,1683.6,UPI
C000843,71.7,1434.0,UPI
C000844,75.86,834.46,Bank Transfer
C000845,49.61,248.05,Bank Transfer
C000846,83.91,83.91,Bank Transfer
C000847,76.24,1219.84,Credit Card
C000848,84.61,4568.94,Debit Card
C000849,76.9,461.4,Bank Transfer
C000850,75.72,605.76,Bank Transfer
C000851,33.6,67.2,Debit Card
C000852,92.76,1855.2,UPI
C000853,43.59,1220.52,Bank Transfer
C000854,90.74,2994.42,Bank Transfer
C000855,68.54,616.86,Bank Transfer
C000856,37.87,2196.46,Bank Transfer
C000857,68.28,546.24,Debit Card
C000858,40.0,1400.0,Debit Card
C000859,92.16,1474.56,Debit Card
C000860,59.69,4178.3,UPI
C000861,49.18,934.42,Bank Transfer
C000862,83.22,1664.4,UPI
C000863,69.15,4356.45,UPI
C000864,80.4,1045.2,Debit Card
C000865,67.72,609.48,Bank Transfer
C000866,93.13,1117.56,Bank Transfer
C000867,61.97,371.82,UPI
C000868,38.48,307.84,Credit Card
C000869,48.11,817.87,Credit Card
C000870,78.7,2046.2,Bank Transfer
C000871,56.84,909.44,Bank Transfer
C000872,95.67,1243.71,UPI
C000873,46.59,186.36,UPI
C000874,90.36,361.44,Debit Card
C000875,61.34,1962.88,UPI
C000876,96.15,5480.55,UPI
C000877,80.11,801.1,Credit Card
C000878,73.85,1181.6,Credit Card
C000879,83.29,4747.53,Credit Card
C000880,94.53,3308.55,Credit Card
C000881,68.98,965.72,UPI
C000882,32.46,811.5,Bank Transfer
C000883,94.0,2820.0,Credit Card
C000884,64.58,1872.82,Debit Card
C000885,121.2,3636.0,Debit Card
C000886,57.95,811.3,UPI
C000887,62.38,187.14,Debit Card
C000888,84.89,1867.58,Credit Card
C000889,85.23,1193.22,Bank Transfer
C000890,78.45,784.5,Bank Transfer
C000891,58.8,1058.4,Credit Card
C000892,46.8,1263.6,Debit Card
C000893,56.46,225.84,UPI
C000894,39.67,634.72,Bank Transfer
C000895,111.27,6453.66,Credit Card
C000896,49.51,990.2,Credit Card
C000897,64.12,128.24,Debit Card
C000898,83.85,922.35,UPI
C000899,70.1,140.2,UPI
C000900,58.17,290.85,Debit Card
C000901,67.03,871.39,Credit Card
C000902,57.83,57.83,Debit Card
C000903,64.91,454.37,Debit Card
C000904,77.81,3345.83,Debit Card
C000905,49.27,344.89,Credit Card
C000906,91.61,1374.15,Bank Transfer
C000907,71.45,785.95,Credit Card
C000908,58.33,699.96,Bank Transfer
C000909,63.69,1528.56,Bank Transfer
C000910,93.35,2707.15,Debit Card
C000911,86.37,950.07,UPI
C000912,74.8,1720.4,Debit Card
C000913,57.99,115.98,Credit Card
C000914,81.36,1708.56,UPI
C000915,70.28,140.56,UPI
C000916,104.91,6504.42,Credit Card
C000917,69.25,415.5,Credit Card
C000918,103.68,622.08,Debit Card
C000919,73.9,812.9,Credit Card
C000920,49.26,1132.98,Bank Transfer
C000921,135.93,2038.95,Bank Transfer
C000922,41.06,41.06,UPI
C000923,30.47,731.28,Debit Card
C000924,30.0,480.0,Debit Card
C000925,124.79,8610.51,UPI
C000926,112.48,787.36,Credit Card
C000927,72.88,1894.88,Debit Card
C000928,78.68,3461.92,UPI
C000929,75.02,675.18,UPI
C000930,34.59,69.18,Bank Transfer
C000931,99.18,1686.06,UPI
C000932,96.56,3476.16,Credit Card
C000933,45.38,453.8,Credit Card
C000934,76.51,841.61,Credit Card
C000935,68.53,2878.26,Credit Card
C000936,65.78,328.9,UPI
C000937,56.42,733.46,Debit Card
C000938,67.75,542.0,UPI
C000939,59.46,297.3,Debit Card
C000940,91.28,1551.76,Debit Card
C000941,69.45,486.15,Debit Card
C000942,56.15,729.95,Bank Transfer
C000943,69.5,1668.0,Credit Card
C000944,67.17,1141.89,Bank Transfer
C000945,66.33,994.95,UPI
C000946,83.54,5095.94,Bank Transfer
C000947,64.47,644.7,Debit Card
C000948,58.58,175.74,UPI
C000949,42.8,727.6,Credit Card
C000950,69.83,69.83,Debit Card
C000951,94.91,1044.01,Credit Card
C000952,67.52,1552.96,Bank Transfer
C000953,59.96,779.48,Credit Card
C000954,54.86,1536.08,UPI
C000955,35.52,284.16,Debit Card
C000956,93.53,1590.01,Credit Card
C000957,79.69,159.38,Bank Transfer
C000958,85.39,3927.94,UPI
C000959,75.02,600.16,Debit Card
C000960,53.89,2640.61,Bank Transfer
C000961,63.66,636.6,Debit Card
C000962,59.99,839.86,Credit Card
C000963,61.66,986.56,Bank Transfer
C000964,61.79,432.53,Bank Transfer
C000965,92.1,552.6,Credit Card
C000966,110.43,2429.46,Bank Transfer
C000967,52.55,262.75,Bank Transfer
C000968,66.62,2531.56,Bank Transfer
C000969,74.34,74.34,Credit Card
C000970,50.39,1612.48,Credit Card
C000971,71.06,1208.02,Debit Card
C000972,77.03,770.3,Credit Card
C000973,68.44,821.28,Bank Transfer
C000974,82.54,165.08,Credit Card
C000975,70.01,1960.28,Bank Transfer
C000976,30.0,480.0,Bank Transfer
C000977,50.79,761.85,Bank Transfer
C000978,98.65,3255.45,Credit Card
C000979,80.41,1447.38,Bank Transfer
C000980,30.0,1830.0,Debit Card
C000981,39.8,557.2,UPI
C000982,84.44,1942.12,UPI
C000983,58.48,409.36,Debit Card
C000984,30.0,60.0,UPI
C000985,91.19,273.57,Debit Card
C000986,84.48,422.4,Credit Card
C000987,53.41,854.56,UPI
C000988,94.9,1423.5,Debit Card
C000989,54.17,650.04,Debit Card
C000990,57.54,2013.9,Bank Transfer
C000991,60.29,844.06,Credit Card
C000992,32.09,2214.21,Debit Card
C000993,78.25,1486.75,UPI
C000994,80.4,1286.4,Bank Transfer
C000995,60.83,3284.82,Bank Transfer
C000996,84.13,4122.37,Bank Transfer
C000997,38.18,381.8,Credit Card
C000998,83.72,2762.76,Debit Card
C000999,76.51,1453.69,Credit Card
C001000,56.19,1179.99,Debit Card
C001001,78.28,1095.92,Bank Transfer
C001002,52.37,104.74,UPI
C001003,92.1,1473.6,UPI
C001004,80.54,724.86,Credit Card
C001005,77.27,1622.67,Bank Transfer
C001006,60.75,2551.5,Debit Card
C001007,85.5,5557.5,Credit Card
C001008,94.07,376.28,Bank Transfer
C001009,102.14,1021.4,Credit Card
C001010,59.09,3663.58,UPI
C001011,86.37,1554.66,Bank Transfer
C001012,97.91,1468.65,Credit Card
C001013,65.14,260.56,Debit Card
C001014,98.11,1373.54,UPI
C001015,73.18,658.62,Debit Card
C001016,49.63,794.08,Credit Card
C001017,55.8,837.0,Bank Transfer
C001018,41.13,2755.71,UPI
C001019,69.22,484.54,Debit Card
C001020,66.8,935.2,Debit Card
C001021,73.77,221.31,Bank Transfer
C001022,97.23,2625.21,Credit Card
C001023,69.67,278.68,Debit Card
C001024,64.66,64.66,Credit Card
C001025,66.01,1848.28,Credit Card
C001026,32.93,296.37,Credit Card
C001027,83.67,1840.74,Bank Transfer
C001028,66.98,937.72,Credit Card
C001029,71.61,1575.42,UPI
C001030,65.98,65.98,Bank Transfer
C001031,72.55,725.5,Debit Card
C001032,43.76,700.16,Bank Transfer
C001033,69.98,2659.24,Debit Card
C001034,57.92,2085.12,UPI
C001035,70.7,212.1,Credit Card
C001036,49.7,1640.1,Credit Card
C001037,79.57,1352.69,Credit Card
C001038,70.43,3239.78,Credit Card
C001039,44.09,661.35,Bank Transfer
C001040,88.93,1956.46,UPI
C001041,59.71,417.97,Debit Card
C001042,62.83,439.81,Bank Transfer
C001043,85.96,1375.36,Credit Card
C001044,91.47,2835.57,Credit Card
C001045,60.68,485.44,Credit Card
C001046,72.23,1155.68,Debit Card
C001047,83.64,1756.44,Debit Card
C001048,95.27,2286.48,Bank Transfer
C001049,71.77,1076.55,UPI
C001050,79.43,1429.74,Debit Card
C001051,51.72,258.6,Bank Transfer
C001052,39.75,437.25,Debit Card
C001053,81.1,1703.1,Bank Transfer
C001054,53.86,484.74,Credit Card
C001055,51.51,51.51,Debit Card
C001056,82.83,2070.75,Credit Card
C001057,67.05,2950.2,UPI
C001058,74.55,596.4,Credit Card
C001059,44.34,2039.64,UPI
C001060,51.78,362.46,Debit Card
C001061,102.61,410.44,UPI
C001062,56.84,1818.88,Credit Card
C001063,65.93,725.23,Debit Card
C001064,74.75,373.75,Bank Transfer
C001065,48.6,1652.4,Debit Card
C001066,97.06,6503.02,Bank Transfer
C001067,70.15,701.5,Credit Card
C001068,65.27,522.16,Debit Card
C001069,91.36,1187.68,Bank Transfer
C001070,88.24,441.2,Credit Card
C001071,109.34,1312.08,UPI
C001072,61.26,796.38,Bank Transfer
C001073,113.87,3074.49,UPI
C001074,82.92,663.36,Debit Card
C001075,103.81,1557.15,Bank Transfer
C001076,89.72,2153.28,Credit Card
C001077,57.16,685.92,Credit Card
C001078,53.33,319.98,UPI
C001079,33.92,373.12,Credit Card
C001080,30.0,540.0,Debit Card
C001081,57.75,57.75,Debit Card
C001082,95.34,1048.74,UPI
C001083,60.04,1861.24,Bank Transfer
C001084,56.47,621.17,Credit Card
C001085,83.99,671.92,Debit Card
C001086,52.77,158.31,Bank Transfer
C001087,106.81,1281.72,Debit Card
C001088,64.77,388.62,Debit Card
C001089,88.61,3455.79,Bank Transfer
C001090,66.0,528.0,Bank Transfer
C001091,70.49,352.45,Credit Card
C001092,92.54,925.4,UPI
C001093,74.59,4848.35,UPI
C001094,99.88,2097.48,Debit Card
C001095,54.33,651.96,UPI
C001096,44.02,1232.56,Debit Card
C001097,35.01,210.06,Bank Transfer
C001098,95.1,855.9,Debit Card
C001099,88.03,880.3,Credit Card
C001100,64.69,905.66,Debit Card
C001101,75.98,1063.72,Debit Card
C001102,91.39,2833.09,Credit Card
C001103,66.2,1125.4,Credit Card
C001104,34.8,1218.0,UPI
C001105,35.05,560.8,Bank Transfer
C001106,48.11,192.44,Bank Transfer
C001107,72.04,144.08,Credit Card
C001108,51.17,1381.59,Bank Transfer
C001109,90.67,90.67,Debit Card
C001110,44.53,356.24,Bank Transfer
C001111,56.13,617.43,Credit Card
C001112,33.57,537.12,Bank Transfer
C001113,61.1,916.5,Credit Card
C001114,70.14,631.26,UPI
C001115,91.56,1098.72,Credit Card
C001116,72.4,362.0,Debit Card
C001117,84.82,2459.78,Debit Card
C001118,90.1,720.8,Debit Card
C001119,77.85,622.8,Credit Card
C001120,52.07,104.14,Credit Card
C001121,78.09,2342.7,Debit Card
C001122,99.76,2394.24,Bank Transfer
C001123,63.7,509.6,Credit Card
C001124,81.09,162.18,Bank Transfer
C001125,80.58,1933.92,UPI
C001126,62.62,751.44,UPI
C001127,88.75,1153.75,UPI
C001128,62.31,1059.27,UPI
C001129,79.06,3636.76,Debit Card
C001130,65.21,586.89,Credit Card
C001131,70.87,708.7,UPI
C001132,88.67,532.02,Debit Card
C001133,31.06,124.24,UPI
C001134,82.34,1811.48,Credit Card
C001135,84.14,2944.9,UPI
C001136,58.5,936.0,UPI
C001137,69.37,1109.92,Bank Transfer
C001138,50.48,1362.96,Bank Transfer
C001139,54.02,864.32,Bank Transfer
C001140,75.42,150.84,Bank Transfer
C001141,122.5,2695.0,UPI
C001142,83.28,1665.6,UPI
C001143,53.03,1219.69,Bank Transfer
C001144,85.52,2907.68,Credit Card
C001145,81.62,816.2,Debit Card
C001146,35.46,390.06,UPI
C001147,63.68,1655.68,Bank Transfer
C001148,67.15,1074.4,Debit Card
C001149,72.36,361.8,Bank Transfer
C001150,69.37,832.44,Bank Transfer
C001151,72.96,2407.68,Credit Card
C001152,51.3,307.8,Credit Card
C001153,63.5,1206.5,UPI
C001154,64.68,4462.92,Bank Transfer
C001155,93.2,2609.6,Debit Card
C001156,56.05,1513.35,UPI
C001157,65.11,2343.96,Credit Card
C001158,62.88,440.16,UPI
C001159,101.75,712.25,UPI
C001160,83.3,499.8,Bank Transfer
C001161,51.33,2669.16,Debit Card
C001162,77.95,545.65,Credit Card
C001163,49.77,2239.65,UPI
C001164,75.21,1805.04,UPI
C001165,97.32,1265.16,Bank Transfer
C001166,30.87,339.57,UPI
C001167,49.84,199.36,Debit Card
C001168,73.12,1535.52,Bank Transfer
C001169,62.08,807.04,Credit Card
C001170,74.28,5199.6,UPI
C001171,68.33,341.65,UPI
C001172,36.38,1164.16,Bank Transfer
C001173,82.44,164.88,UPI
C001174,43.3,692.8,Credit Card
C001175,74.11,444.66,Debit Card
C001176,60.91,791.83,Debit Card
C001177,118.02,590.1,Bank Transfer
C001178,67.58,946.12,UPI
C001179,77.02,1386.36,Bank Transfer
C001180,81.08,972.96,Bank Transfer
C001181,76.75,997.75,Bank Transfer
C001182,69.47,1597.81,Bank Transfer
C001183,50.19,351.33,Bank Transfer
C001184,67.76,1151.92,UPI
C001185,32.68,522.88,Debit Card
C001186,79.75,877.25,Debit Card
C001187,128.41,5393.22,Debit Card
C001188,73.53,4558.86,UPI
C001189,76.79,76.79,UPI
C001190,38.96,1012.96,Bank Transfer
C001191,53.68,2147.2,Debit Card
C001192,87.9,703.2,Bank Transfer
C001193,41.05,41.05,Debit Card
C001194,55.44,498.96,Credit Card
C001195,81.36,1952.64,UPI
C001196,86.18,2757.76,Credit Card
C001197,67.82,949.48,Debit Card
C001198,72.45,724.5,Bank Transfer
C001199,72.41,796.51,UPI
C001200,45.33,271.98,UPI
C001201,68.53,2124.43,Bank Transfer
C001202,74.84,2245.2,Credit Card
C001203,68.23,2115.13,Credit Card
C001204,31.49,251.92,Credit Card
C001205,100.71,6344.73,Credit Card
C001206,48.13,818.21,UPI
C001207,71.44,71.44,Debit Card
C001208,76.44,1146.6,Bank Transfer
C001209,60.9,243.6,Debit Card
C001210,74.89,1123.35,Debit Card
C001211,54.49,326.94,Credit Card
C001212,112.94,564.7,Debit Card
C001213,64.79,323.95,Credit Card
C001214,87.98,263.94,Credit Card
C001215,48.15,1540.8,Debit Card
C001216,84.43,168.86,Bank Transfer
C001217,55.66,222.64,Debit Card
C001218,42.14,379.26,Debit Card
C001219,48.7,1168.8,UPI
C001220,53.04,530.4,Credit Card
C001221,72.23,1083.45,UPI
C001222,127.52,5610.88,Bank Transfer
C001223,124.71,4240.14,Debit Card
C001224,63.56,3432.24,UPI
C001225,89.19,1248.66,UPI
C001226,44.92,449.2,Debit Card
C001227,30.0,720.0,Debit Card
C001228,70.61,1129.76,Credit Card
C001229,80.93,647.44,Credit Card
C001230,85.67,171.34,UPI
C001231,91.59,3114.06,Debit Card
C001232,63.39,443.73,Credit Card
C001233,71.44,2143.2,Credit Card
C001234,86.42,1555.56,Bank Transfer
C001235,93.87,1408.05,UPI
C001236,51.86,674.18,UPI
C001237,74.21,1409.99,UPI
C001238,82.99,995.88,Debit Card
C001239,72.95,948.35,Bank Transfer
C001240,57.56,460.48,Credit Card
C001241,70.06,420.36,Bank Transfer
C001242,80.59,4996.58,Credit Card
C001243,54.79,821.85,Credit Card
C001244,46.06,184.24,Bank Transfer
C001245,111.19,2890.94,UPI
C001246,73.75,1032.5,Debit Card
C001247,88.77,798.93,Bank Transfer
C001248,74.19,370.95,UPI
C001249,91.01,910.1,UPI
C001250,71.58,1360.02,Debit Card
C001251,81.74,1389.58,Debit Card
C001252,47.81,3107.65,UPI
C001253,34.7,104.1,Debit Card
C001254,60.47,483.76,UPI
C001255,41.48,1285.88,Credit Card
C001256,30.0,1320.0,Debit Card
C001257,76.03,1064.42,Credit Card
C001258,34.61,2249.65,Debit Card
C001259,88.99,2491.72,UPI
C001260,98.82,1284.66,UPI
C001261,41.14,493.68,UPI
C001262,75.77,227.31,UPI
C001263,107.16,2464.68,UPI
C001264,60.56,787.28,UPI
C001265,82.22,1233.3,Debit Card
C001266,117.86,6246.58,Debit Card
C001267,36.46,36.46,Credit Card
C001268,49.61,297.66,Bank Transfer
C001269,81.28,731.52,Debit Card
C001270,113.45,1701.75,Debit Card
C001271,55.78,1115.6,Bank Transfer
C001272,118.71,1068.39,Bank Transfer
C001273,72.64,2033.92,Credit Card
C001274,30.65,582.35,Credit Card
C001275,101.81,1119.91,UPI
C001276,60.73,425.11,Credit Card
C001277,78.97,157.94,Credit Card
C001278,36.82,515.48,Bank Transfer
C001279,54.93,604.23,Debit Card
C001280,40.06,400.6,UPI
C001281,37.94,189.7,Credit Card
C001282,71.96,431.76,Bank Transfer
C001283,81.34,813.4,UPI
C001284,59.06,1653.68,UPI
C001285,41.26,577.64,Bank Transfer
C001286,44.48,978.56,Credit Card
C001287,77.43,232.29,Credit Card
C001288,72.21,2382.93,Credit Card
C001289,77.76,3421.44,Credit Card
C001290,101.17,1011.7,UPI
C001291,81.51,244.53,Debit Card
C001292,78.18,1250.88,UPI
C001293,117.37,1173.7,UPI
C001294,64.5,2257.5,Bank Transfer
C001295,117.67,1882.72,UPI
C001296,98.48,590.88,Credit Card
C001297,64.04,384.24,Bank Transfer
C001298,86.1,1722.0,Bank Transfer
C001299,65.7,2168.1,Bank Transfer
C001300,41.27,412.7,Bank Transfer
C001301,69.84,2234.88,Bank Transfer
C001302,40.66,772.54,Credit Card
C001303,74.66,746.6,Debit Card
C001304,86.01,3870.45,Debit Card
C001305,65.66,3151.68,Bank Transfer
C001306,74.62,74.62,Debit Card
C001307,74.29,2674.44,UPI
C001308,86.89,1303.35,Debit Card
C001309,71.79,2440.86,UPI
C001310,63.71,573.39,Credit Card
C001311,85.98,257.94,Bank Transfer
C001312,73.17,1097.55,UPI
C001313,30.0,120.0,Credit Card
C001314,62.99,1133.82,Credit Card
C001315,59.66,357.96,Bank Transfer
C001316,72.95,1240.15,Debit Card
C001317,70.8,2407.2,Credit Card
C001318,30.99,154.95,Debit Card
C001319,40.17,602.55,Debit Card
C001320,50.94,407.52,Debit Card
C001321,71.29,356.45,UPI
C001322,91.48,2652.92,Debit Card
C001323,37.93,682.74,Debit Card
C001324,56.56,339.36,Credit Card
C001325,69.03,69.03,Bank Transfer
C001326,51.37,616.44,UPI
C001327,71.75,358.75,Debit Card
C001328,82.81,1159.34,Bank Transfer
C001329,54.86,822.9,Debit Card
C001330,76.55,1301.35,Debit Card
C001331,67.71,473.97,Credit Card
C001332,47.02,329.14,Bank Transfer
C001333,67.18,3426.18,Credit Card
C001334,79.13,1028.69,Credit Card
C001335,98.27,1080.97,Debit Card
C001336,102.88,925.92,Debit Card
C001337,58.65,1642.2,Debit Card
C001338,57.44,57.44,Bank Transfer
C001339,70.81,4602.65,Bank Transfer
C001340,59.15,2543.45,Bank Transfer
C001341,94.26,754.08,Bank Transfer
C001342,72.01,864.12,Debit Card
C001343,71.1,142.2,Debit Card
C001344,82.87,1657.4,Credit Card
C001345,73.2,1244.4,Debit Card
C001346,76.1,1141.5,Bank Transfer
C001347,75.26,677.34,UPI
C001348,67.11,536.88,Debit Card
C001349,51.95,415.6,Bank Transfer
C001350,105.18,105.18,Credit Card
C001351,51.89,1504.81,Debit Card
C001352,103.08,2989.32,UPI
C001353,76.83,4456.14,Bank Transfer
C001354,57.97,579.7,Debit Card
C001355,81.1,1378.7,Bank Transfer
C001356,85.72,2828.76,UPI
C001357,104.36,626.16,UPI
C001358,43.69,1485.46,Credit Card
C001359,67.2,873.6,UPI
C001360,97.54,1463.1,Debit Card
C001361,84.93,1104.09,UPI
C001362,79.72,1753.84,Debit Card
C001363,99.57,99.57,Debit Card
C001364,66.4,1062.4,Bank Transfer
C001365,30.0,510.0,Debit Card
C001366,62.67,3822.87,Debit Card
C001367,110.24,5512.0,Credit Card
C001368,75.97,1215.52,Bank Transfer
C001369,53.15,2710.65,Debit Card
C001370,96.68,5317.4,Credit Card
C001371,86.9,1216.6,Bank Transfer
C001372,72.94,802.34,UPI
C001373,81.7,1388.9,Debit Card
C001374,49.65,645.45,UPI
C001375,62.76,502.08,Bank Transfer
C001376,68.7,68.7,Bank Transfer
C001377,91.98,827.82,Credit Card
C001378,59.03,118.06,Debit Card
C001379,69.49,972.86,Debit Card
C001380,98.82,2371.68,Credit Card
C001381,120.49,2530.29,UPI
C001382,52.59,105.18,Bank Transfer
C001383,72.8,655.2,Credit Card
C001384,39.84,677.28,Bank Transfer
C001385,69.71,4112.89,UPI
C001386,64.2,642.0,UPI
C001387,95.02,285.06,UPI
C001388,46.54,698.1,Debit Card
C001389,43.8,744.6,Bank Transfer
C001390,100.42,2811.76,Bank Transfer
C001391,57.34,573.4,Credit Card
C001392,73.95,221.85,Bank Transfer
C001393,75.9,1138.5,Debit Card
C001394,54.25,596.75,Credit Card
C001395,54.27,759.78,UPI
C001396,92.54,2961.28,Bank Transfer
C001397,83.54,918.94,Debit Card
C001398,69.69,278.76,Debit Card
C001399,67.26,2354.1,Bank Transfer
C001400,76.33,457.98,Debit Card
C001401,77.64,2173.92,UPI
C001402,95.22,3142.26,Bank Transfer
C001403,69.58,1669.92,Bank Transfer
C001404,78.86,1025.18,Bank Transfer
C001405,84.36,843.6,Credit Card
C001406,84.72,931.92,UPI
C001407,98.99,593.94,Debit Card
C001408,69.75,139.5,Bank Transfer
C001409,58.68,2581.92,Bank Transfer
C001410,62.84,691.24,Debit Card
C001411,82.82,1739.22,UPI
C001412,67.84,203.52,Debit Card
C001413,115.74,1157.4,Debit Card
C001414,70.25,4074.5,Bank Transfer
C001415,50.9,763.5,Credit Card
C001416,76.45,305.8,Credit Card
C001417,100.78,2821.84,Credit Card
C001418,53.68,483.12,Credit Card
C001419,53.11,690.43,Credit Card
C001420,66.26,463.82,Bank Transfer
C001421,57.08,970.36,Credit Card
C001422,43.0,1118.0,Debit Card
C001423,39.18,1880.64,Bank Transfer
C001424,74.65,970.45,Debit Card
C001425,84.3,1264.5,Credit Card
C001426,55.98,951.66,UPI
C001427,68.59,1166.03,Credit Card
C001428,73.7,1031.8,Bank Transfer
C001429,47.9,670.6,Debit Card
C001430,87.18,1917.96,UPI
