customer_id,gender,age,tenure_months,contract_type,churn
C000712,Female,52,24,One Year,No
C000713,Male,37,44,Two Year,No
C000714,Female,54,15,Month-to-Month,No
C000715,Female,59,13,Month-to-Month,No
C000716,Female,34,3,Month-to-Month,Yes
C000717,Male,64,2,Month-to-Month,Yes
C000718,Female,48,3,Month-to-Month,No
C000719,Female,25,9,Month-to-Month,No
C000720,Female,32,16,Month-to-Month,Yes
C000721,Female,48,29,One Year,Yes
C000722,Male,47,13,Month-to-Month,No
C000723,Female,63,62,Two Year,No
C000724,Male,37,70,Two Year,No
C000725,Male,56,23,One Year,No
C000726,Male,29,12,Month-to-Month,No
C000727,Male,34,12,Month-to-Month,No
C000728,Male,59,1,Month-to-Month,No
C000729,Male,47,25,One Year,No
C000730,Female,46,8,Month-to-Month,Yes
C000731,Male,36,60,Two Year,No
C000732,Male,63,32,Two Year,No
C000733,Male,28,7,Month-to-Month,Yes
C000734,Female,51,14,One Year,Yes
C000735,Female,24,17,Month-to-Month,No
C000736,Male,61,10,Month-to-Month,Yes
C000737,Female,51,4,Month-to-Month,No
C000738,Male,37,7,Month-to-Month,No
C000739,Male,55,18,Two Year,No
C000740,Female,41,8,Month-to-Month,Yes
C000741,Male,27,8,Month-to-Month,Yes
C000742,Female,49,21,One Year,No
C000743,Female,32,17,One Year,No
C000744,Male,54,15,Month-to-Month,No
C000745,Male,37,19,Two Year,No
C000746,Female,20,27,One Year,No
C000747,Male,54,9,Month-to-Month,No
C000748,Male,57,3,Month-to-Month,No
C000749,Male,25,16,Month-to-Month,No
C000750,Female,57,58,Two Year,No
C000751,Female,61,29,One Year,No
C000752,Male,40,15,Two Year,No
C000753,Female,57,16,Month-to-Month,No
C000754,Female,28,10,Month-to-Month,No
C000755,Female,63,11,Month-to-Month,No
C000756,Female,25,5,Month-to-Month,Yes
C000757,Female,46,16,One Year,No
C000758,Male,47,34,One Year,No
C000759,Male,27,13,Month-to-Month,Yes
C000760,Male,56,15,Month-to-Month,Yes
C000761,Female,45,6,Month-to-Month,No
C000762,Female,53,16,Month-to-Month,No
C000763,Male,30,15,Month-to-Month,No
C000764,Female,49,11,Month-to-Month,No
C000765,Male,53,2,Month-to-Month,Yes
C000766,Male,54,2,Month-to-Month,Yes
C000767,Male,43,12,Month-to-Month,No
C000768,Female,39,16,Month-to-Month,No
C000769,Female,21,24,One Year,No
C000770,Male,48,2,Month-to-Month,No
C000771,Male,35,60,Two Year,No
C000772,Male,55,14,Month-to-Month,Yes
C000773,Male,41,16,Month-to-Month,No
C000774,Female,40,5,Month-to-Month,No
C000775,Female,39,10,Month-to-Month,No
C000776,Male,19,60,Two Year,No
C000777,Male,48,13,Month-to-Month,Yes
C000778,Female,28,59,Two Year,No
C000779,Female,45,20,Two Year,No
C000780,Male,63,29,One Year,No
C000781,Male,49,9,One Year,No
C000782,Male,22,29,One Year,No
C000783,Female,55,16,Month-to-Month,No
C000784,Female,27,28,One Year,No
C000785,Female,57,11,Month-to-Month,Yes
C000786,Male,63,7,Month-to-Month,Yes
C000787,Male,41,17,Month-to-Month,No
C000788,Female,52,27,One Year,No
C000789,Female,61,56,Two Year,No
C000790,Male,40,4,Month-to-Month,Yes
C000791,Female,34,25,Two Year,No
C000792,Female,18,10,Month-to-Month,No
C000793,Male,48,10,Month-to-Month,No
C000794,Female,48,10,Month-to-Month,Yes
C000795,Male,59,12,Month-to-Month,No
C000796,Male,59,2,Month-to-Month,Yes
C000797,Male,51,31,One Year,No
C000798,Male,26,34,Two Year,No
C000799,Male,39,9,Month-to-Month,Yes
C000800,Male,30,5,Month-to-Month,No
C000801,Male,42,19,Two Year,No
C000802,Female,35,26,One Year,No
C000803,Male,29,14,Month-to-Month,Yes
C000804,Male,57,7,Month-to-Month,Yes
C000805,Female,34,18,Two Year,No
C000806,Female,32,14,One Year,No
C000807,Female,59,3,Month-to-Month,Yes
C000808,Male,32,14,Month-to-Month,No
C000809,Female,32,28,Two Year,No
C000810,Male,56,12,Month-to-Month,Yes
C000811,Male,30,33,Two Year,No
C000812,Male,34,14,Month-to-Month,No
C000813,Male,49,31,One Year,No
C000814,Female,26,13,Month-to-Month,No
C000815,Female,57,14,Month-to-Month,No
C000816,Male,37,20,Two Year,No
C000817,Male,43,2,Month-to-Month,No
C000818,Male,44,16,One Year,No
C000819,Female,38,17,Month-to-Month,No
C000820,Male,35,2,Month-to-Month,No
C000821,Male,30,7,Month-to-Month,No
C000822,Female,33,23,One Year,No
C000823,Female,26,13,Month-to-Month,No
C000824,Male,29,5,Month-to-Month,Yes
C000825,Female,61,16,Month-to-Month,No
C000826,Female,55,20,One Year,Yes
C000827,Male,36,13,One Year,No
C000828,Female,24,15,Month-to-Month,No
C000829,Male,52,1,Month-to-Month,Yes
C000830,Female,35,39,Two Year,No
C000831,Male,33,17,Month-to-Month,No
C000832,Male,56,58,Two Year,No
C000833,Male,21,57,Two Year,No
C000834,Female,42,19,One Year,Yes
C000835,Male,49,10,Month-to-Month,No
C000836,Female,57,45,Two Year,No
C000837,Male,30,32,One Year,No
C000838,Male,62,11,One Year,No
C000839,Female,34,17,Month-to-Month,No
C000840,Male,54,5,Month-to-Month,Yes
C000841,Male,23,5,Month-to-Month,Yes
C000842,Female,36,20,One Year,No
C000843,Male,30,20,One Year,No
C000844,Male,43,11,Month-to-Month,Yes
C000845,Male,31,5,Month-to-Month,No
C000846,Male,48,1,Month-to-Month,Yes
C000847,Female,21,16,One Year,No
C000848,Female,56,54,Two Year,No
C000849,Male,25,6,Month-to-Month,Yes
C000850,Female,42,8,Month-to-Month,Yes
C000851,Male,30,2,Month-to-Month,No
C000852,Female,49,20,One Year,No
C000853,Male,55,28,One Year,No
C000854,Male,55,33,Two Year,No
C000855,Male,45,9,Month-to-Month,No
C000856,Male,47,58,Two Year,No
C000857,Male,20,8,Month-to-Month,No
C000858,Male,45,35,One Year,No
C000859,Female,20,16,Month-to-Month,No
C000860,Male,62,70,Two Year,No
C000861,Female,51,19,One Year,No
C000862,Male,33,20,One Year,No
C000863,Female,39,63,Two Year,No
C000864,Female,49,13,Month-to-Month,Yes
C000865,Female,55,9,Month-to-Month,No
C000866,Male,25,12,Two Year,No
C000867,Male,25,6,Month-to-Month,Yes
C000868,Female,23,8,Month-to-Month,Yes
C000869,Male,31,17,Month-to-Month,No
C000870,Female,49,26,One Year,No
C000871,Male,52,16,Month-to-Month,Yes
C000872,Female,27,13,Month-to-Month,No
C000873,Female,20,4,Month-to-Month,Yes
C000874,Male,29,4,Month-to-Month,Yes
C000875,Female,48,32,Two Year,No
C000876,Male,46,57,Two Year,No
C000877,Female,22,10,One Year,No
C000878,Female,42,16,Month-to-Month,No
C000879,Male,58,57,Two Year,No
C000880,Male,48,35,One Year,No
C000881,Male,38,14,Month-to-Month,No
C000882,Female,37,25,Two Year,No
C000883,Male,56,30,One Year,No
C000884,Female,39,29,One Year,No
C000885,Female,21,30,One Year,No
C000886,Male,30,14,Month-to-Month,No
C000887,Male,62,3,Month-to-Month,Yes
C000888,Female,59,22,One Year,No
C000889,Female,37,14,Month-to-Month,No
C000890,Male,30,10,Month-to-Month,No
C000891,Male,34,18,One Year,No
C000892,Male,53,27,One Year,No
C000893,Male,50,4,Month-to-Month,No
C000894,Male,18,16,One Year,No
C000895,Female,32,58,Two Year,No
C000896,Female,30,20,One Year,No
C000897,Female,34,2,Month-to-Month,Yes
C000898,Female,41,11,Month-to-Month,No
C000899,Male,25,2,Month-to-Month,No
C000900,Male,44,5,Month-to-Month,No
C000901,Male,62,13,Month-to-Month,No
C000902,Female,40,1,Month-to-Month,Yes
C000903,Female,63,7,Month-to-Month,No
C000904,Male,25,43,Two Year,No
C000905,Male,25,7,Month-to-Month,No
C000906,Female,43,15,One Year,No
C000907,Female,64,11,One Year,No
C000908,Male,30,12,Month-to-Month,Yes
C000909,Male,56,24,Two Year,No
C000910,Female,54,29,One Year,No
C000911,Male,45,11,Month-to-Month,Yes
C000912,Male,42,23,One Year,No
C000913,Male,33,2,Month-to-Month,Yes
C000914,Female,19,21,One Year,No
C000915,Female,35,2,Month-to-Month,Yes
C000916,Female,34,62,Two Year,No
C000917,Female,47,6,Month-to-Month,No
C000918,Female,56,6,One Year,No
C000919,Female,30,11,Month-to-Month,No
C000920,Female,49,23,One Year,No
C000921,Male,46,15,One Year,No
C000922,Male,63,1,Month-to-Month,Yes
C000923,Male,47,24,One Year,No
C000924,Male,35,16,Month-to-Month,No
C000925,Male,30,69,Two Year,No
C000926,Male,60,7,Month-to-Month,No
C000927,Male,38,26,Two Year,No
C000928,Female,47,44,Two Year,No
C000929,Female,38,9,Month-to-Month,Yes
C000930,Male,34,2,Month-to-Month,No
C000931,Male,57,17,Month-to-Month,No
C000932,Female,36,36,Two Year,No
C000933,Male,32,10,Month-to-Month,No
C000934,Male,26,11,One Year,No
C000935,Female,27,42,Two Year,No
C000936,Male,61,5,Month-to-Month,No
C000937,Female,48,13,One Year,No
C000938,Male,40,8,Month-to-Month,Yes
C000939,Female,47,5,Month-to-Month,No
C000940,Female,50,17,One Year,No
C000941,Female,26,7,Month-to-Month,No
C000942,Male,64,13,Month-to-Month,Yes
C000943,Female,18,24,Two Year,No
C000944,Male,61,17,Month-to-Month,No
C000945,Male,52,15,Two Year,No
C000946,Male,28,61,Two Year,No
C000947,Male,51,10,Month-to-Month,Yes
C000948,Female,33,3,Month-to-Month,No
C000949,Female,26,17,One Year,No
C000950,Male,49,1,Month-to-Month,No
C000951,Male,32,11,Month-to-Month,No
C000952,Female,29,23,One Year,Yes
C000953,Male,50,13,Month-to-Month,Yes
C000954,Female,62,28,Two Year,No
C000955,Male,31,8,Month-to-Month,No
C000956,Male,25,17,Month-to-Month,No
C000957,Female,25,2,Month-to-Month,No
C000958,Male,44,46,Two Year,No
C000959,Female,29,8,One Year,No
C000960,Male,18,49,Two Year,No
C000961,Male,60,10,Month-to-Month,No
C000962,Male,57,14,Month-to-Month,No
C000963,Female,59,16,Month-to-Month,No
C000964,Male,28,7,Month-to-Month,Yes
C000965,Male,56,6,One Year,No
C000966,Male,60,22,One Year,No
C000967,Male,48,5,Month-to-Month,No
C000968,Female,34,38,Two Year,No
C000969,Female,50,1,Month-to-Month,Yes
C000970,Male,49,32,Two Year,No
C000971,Female,46,17,Month-to-Month,No
C000972,Male,38,10,Month-to-Month,Yes
C000973,Male,38,12,Month-to-Month,No
C000974,Male,57,2,Month-to-Month,Yes
C000975,Female,40,28,One Year,No
C000976,Female,23,16,Month-to-Month,No
C000977,Female,39,15,Month-to-Month,Yes
C000978,Female,55,33,One Year,No
C000979,Female,54,18,One Year,No
C000980,Female,62,61,Two Year,No
C000981,Female,25,14,Month-to-Month,No
C000982,Female,58,23,One Year,No
C000983,Female,52,7,One Year,Yes
C000984,Male,28,2,Month-to-Month,Yes
C000985,Female,41,3,Month-to-Month,No
C000986,Female,38,5,Month-to-Month,Yes
C000987,Female,19,16,Month-to-Month,No
C000988,Female,57,15,Month-to-Month,No
C000989,Female,36,12,Month-to-Month,Yes
C000990,Female,56,35,One Year,No
C000991,Female,45,14,One Year,No
C000992,Female,34,69,Two Year,No
C000993,Female,23,19,One Year,No
C000994,Female,36,16,Month-to-Month,No
C000995,Female,55,54,Two Year,No
C000996,Male,45,49,Two Year,No
C000997,Male,19,10,Month-to-Month,No
C000998,Female,55,33,One Year,No
C000999,Female,54,19,Two Year,No
C001000,Male,21,21,One Year,No
C001001,Female,39,14,Two Year,No
C001002,Male,43,2,Month-to-Month,No
C001003,Male,60,16,Month-to-Month,Yes
C001004,Male,53,9,Month-to-Month,Yes
C001005,Male,30,21,One Year,No
C001006,Male,49,42,Two Year,No
C001007,Female,34,65,Two Year,No
C001008,Male,58,4,Month-to-Month,Yes
C001009,Female,53,10,Month-to-Month,No
C001010,Female,63,62,Two Year,No
C001011,Male,36,18,One Year,No
C001012,Male,52,15,Month-to-Month,No
C001013,Female,63,4,Month-to-Month,No
C001014,Male,57,14,One Year,No
C001015,Male,45,9,One Year,No
C001016,Female,18,16,Month-to-Month,No
C001017,Female,59,15,Month-to-Month,Yes
C001018,Male,35,67,Two Year,No
C001019,Female,57,7,One Year,No
C001020,Male,50,14,Month-to-Month,No
C001021,Male,29,3,Month-to-Month,Yes
C001022,Male,25,27,One Year,No
C001023,Female,41,4,Month-to-Month,Yes
C001024,Female,33,1,Month-to-Month,Yes
C001025,Female,21,28,One Year,No
C001026,Female,55,9,Month-to-Month,No
C001027,Female,61,22,One Year,No
C001028,Male,44,14,Month-to-Month,No
C001029,Male,26,22,One Year,No
C001030,Male,64,1,Month-to-Month,No
C001031,Male,33,10,Month-to-Month,No
C001032,Female,29,16,Month-to-Month,No
C001033,Male,48,38,Two Year,No
C001034,Female,41,36,Two Year,No
C001035,Male,31,3,Month-to-Month,Yes
C001036,Female,62,33,One Year,No
C001037,Female,42,17,One Year,No
C001038,Male,51,46,Two Year,No
C001039,Male,20,15,Month-to-Month,Yes
C001040,Male,41,22,One Year,No
C001041,Male,59,7,Month-to-Month,No
C001042,Female,26,7,Month-to-Month,No
C001043,Male,43,16,Two Year,No
C001044,Male,37,31,One Year,No
C001045,Female,57,8,Month-to-Month,Yes
C001046,Male,27,16,Month-to-Month,Yes
C001047,Male,36,21,One Year,No
C001048,Male,20,24,One Year,No
C001049,Male,41,15,Month-to-Month,No
C001050,Male,22,18,Two Year,No
C001051,Female,20,5,Month-to-Month,Yes
C001052,Male,44,11,Month-to-Month,No
C001053,Male,33,21,Two Year,No
C001054,Male,32,9,Month-to-Month,No
C001055,Male,52,1,Month-to-Month,Yes
C001056,Male,29,25,One Year,Yes
C001057,Female,58,44,Two Year,No
C001058,Male,61,8,Month-to-Month,No
C001059,Female,43,46,Two Year,No
C001060,Female,64,7,One Year,No
C001061,Male,51,4,Month-to-Month,No
C001062,Male,40,32,One Year,No
C001063,Male,48,11,Month-to-Month,No
C001064,Male,37,5,Month-to-Month,No
C001065,Female,29,34,One Year,No
C001066,Male,40,67,Two Year,No
C001067,Male,21,10,Month-to-Month,No
C001068,Male,40,8,Month-to-Month,Yes
C001069,Male,18,13,Month-to-Month,No
C001070,Male,42,5,Month-to-Month,Yes
C001071,Male,19,12,Month-to-Month,No
C001072,Female,47,13,Month-to-Month,No
C001073,Female,20,27,One Year,No
C001074,Male,38,8,Month-to-Month,Yes
C001075,Male,42,15,Month-to-Month,Yes
C001076,Male,37,24,Two Year,No
C001077,Female,39,12,Two Year,No
C001078,Male,38,6,Month-to-Month,Yes
C001079,Female,50,11,Month-to-Month,Yes
C001080,Male,55,18,One Year,No
C001081,Male,32,1,Month-to-Month,Yes
C001082,Male,63,11,Month-to-Month,No
C001083,Male,32,31,One Year,No
C001084,Female,63,11,Month-to-Month,Yes
C001085,Female,42,8,Month-to-Month,No
C001086,Male,38,3,Month-to-Month,Yes
C001087,Male,41,12,Month-to-Month,No
C001088,Female,22,6,Month-to-Month,No
C001089,Female,23,39,Two Year,No
C001090,Female,60,8,Month-to-Month,No
C001091,Female,61,5,Month-to-Month,No
C001092,Male,64,10,Month-to-Month,No
C001093,Female,40,65,Two Year,No
C001094,Male,21,21,One Year,No
C001095,Female,44,12,Month-to-Month,No
C001096,Female,35,28,Two Year,No
C001097,Female,38,6,Month-to-Month,Yes
C001098,Female,45,9,Month-to-Month,No
C001099,Female,52,10,Month-to-Month,No
C001100,Male,39,14,Month-to-Month,No
C001101,Male,57,14,Month-to-Month,No
C001102,Female,40,31,One Year,No
C001103,Female,20,17,Month-to-Month,No
C001104,Male,57,35,One Year,No
C001105,Female,27,16,Month-to-Month,No
C001106,Female,42,4,Month-to-Month,No
C001107,Male,25,2,Month-to-Month,No
C001108,Female,28,27,Two Year,No
C001109,Female,22,1,Month-to-Month,No
C001110,Male,62,8,One Year,No
C001111,Male,54,11,Month-to-Month,No
C001112,Male,62,16,Month-to-Month,Yes
C001113,Female,55,15,Month-to-Month,No
C001114,Male,46,9,Month-to-Month,No
C001115,Male,22,12,Month-to-Month,No
C001116,Male,26,5,Month-to-Month,No
C001117,Male,19,29,One Year,No
C001118,Male,18,8,Month-to-Month,Yes
C001119,Male,57,8,One Year,No
C001120,Female,47,2,Month-to-Month,Yes
C001121,Female,28,30,One Year,No
C001122,Male,45,24,One Year,No
C001123,Male,61,8,Month-to-Month,No
C001124,Male,29,2,Month-to-Month,No
C001125,Female,56,24,One Year,No
C001126,Female,43,12,Two Year,No
C001127,Female,30,13,Month-to-Month,No
C001128,Female,25,17,Month-to-Month,No
C001129,Female,45,46,Two Year,No
C001130,Female,47,9,Month-to-Month,Yes
C001131,Female,26,10,One Year,No
C001132,Female,56,6,Month-to-Month,No
C001133,Female,48,4,Month-to-Month,Yes
C001134,Male,38,22,One Year,No
C001135,Male,64,35,One Year,No
C001136,Male,51,16,Month-to-Month,No
C001137,Male,48,16,Month-to-Month,Yes
C001138,Female,42,27,One Year,No
C001139,Female,29,16,One Year,No
C001140,Male,18,2,Month-to-Month,Yes
C001141,Female,39,22,One Year,No
C001142,Male,57,20,One Year,No
C001143,Female,54,23,One Year,No
C001144,Male,64,34,One Year,Yes
C001145,Female,18,10,Month-to-Month,Yes
C001146,Female,18,11,One Year,No
C001147,Male,59,26,One Year,No
C001148,Female,59,16,Month-to-Month,No
C001149,Male,38,5,Month-to-Month,Yes
C001150,Male,32,12,Month-to-Month,Yes
C001151,Male,34,33,One Year,No
C001152,Male,39,6,Month-to-Month,No
C001153,Female,55,19,One Year,No
C001154,Female,52,69,Two Year,No
C001155,Female,62,28,One Year,No
C001156,Male,33,27,Two Year,No
C001157,Female,25,36,Two Year,No
C001158,Male,64,7,Month-to-Month,No
C001159,Female,34,7,One Year,No
C001160,Female,34,6,Month-to-Month,No
C001161,Female,43,52,Two Year,No
C001162,Male,30,7,Month-to-Month,No
C001163,Female,34,45,Two Year,No
C001164,Female,55,24,One Year,No
C001165,Male,34,13,One Year,No
C001166,Female,31,11,Month-to-Month,No
C001167,Male,62,4,Month-to-Month,Yes
C001168,Female,23,21,One Year,No
C001169,Male,52,13,Month-to-Month,No
C001170,Male,63,70,Two Year,No
C001171,Female,31,5,Month-to-Month,Yes
C001172,Male,64,32,One Year,No
C001173,Male,25,2,Month-to-Month,No
C001174,Male,32,16,One Year,No
C001175,Male,44,6,One Year,No
C001176,Male,30,13,Month-to-Month,No
C001177,Male,48,5,Month-to-Month,No
C001178,Female,52,14,Month-to-Month,No
C001179,Male,23,18,One Year,No
C001180,Male,22,12,One Year,No
C001181,Female,39,13,One Year,No
C001182,Female,40,23,One Year,No
C001183,Female,42,7,Month-to-Month,No
C001184,Female,51,17,Month-to-Month,No
C001185,Female,43,16,Month-to-Month,No
C001186,Female,64,11,Month-to-Month,No
C001187,Female,22,42,Two Year,No
C001188,Male,43,62,Two Year,No
C001189,Male,37,1,Month-to-Month,No
C001190,Female,23,26,One Year,No
C001191,Male,23,40,Two Year,No
C001192,Male,35,8,Month-to-Month,No
C001193,Male,21,1,Month-to-Month,Yes
C001194,Female,34,9,Month-to-Month,Yes
C001195,Female,31,24,One Year,No
C001196,Male,31,32,Two Year,No
C001197,Female,30,14,One Year,No
C001198,Male,24,10,Month-to-Month,No
C001199,Male,61,11,Month-to-Month,No
C001200,Male,32,6,One Year,No
C001201,Male,36,31,Two Year,No
C001202,Female,60,30,One Year,No
C001203,Female,64,31,One Year,No
C001204,Female,61,8,Month-to-Month,No
C001205,Male,52,63,Two Year,No
C001206,Female,34,17,One Year,No
C001207,Male,52,1,Month-to-Month,No
C001208,Female,36,15,One Year,No
C001209,Male,37,4,Month-to-Month,No
C001210,Male,53,15,Month-to-Month,No
C001211,Male,52,6,Month-to-Month,No
C001212,Female,49,5,Month-to-Month,Yes
C001213,Female,61,5,Month-to-Month,Yes
C001214,Female,57,3,Month-to-Month,No
C001215,Female,41,32,One Year,No
C001216,Male,34,2,Month-to-Month,No
C001217,Female,24,4,Month-to-Month,No
C001218,Female,60,9,Month-to-Month,No
C001219,Male,18,24,One Year,No
C001220,Male,52,10,Month-to-Month,No
C001221,Male,49,15,Month-to-Month,No
C001222,Female,53,44,Two Year,No
C001223,Male,30,34,One Year,No
C001224,Male,23,54,Two Year,No
C001225,Male,31,14,Month-to-Month,No
C001226,Female,54,10,Month-to-Month,No
C001227,Male,32,24,One Year,No
C001228,Female,64,16,Month-to-Month,Yes
C001229,Female,21,8,Month-to-Month,No
C001230,Male,57,2,Month-to-Month,No
C001231,Male,33,34,Two Year,No
C001232,Female,45,7,Month-to-Month,Yes
C001233,Male,33,30,Two Year,No
C001234,Male,21,18,Two Year,No
C001235,Female,62,15,Month-to-Month,Yes
C001236,Female,43,13,One Year,No
C001237,Male,45,19,One Year,No
C001238,Female,49,12,Two Year,No
C001239,Male,62,13,Month-to-Month,No
C001240,Male,19,8,One Year,No
C001241,Male,48,6,Month-to-Month,No
C001242,Female,20,62,Two Year,No
C001243,Male,25,15,Month-to-Month,No
C001244,Male,41,4,Month-to-Month,No
C001245,Male,32,26,One Year,No
C001246,Female,60,14,Two Year,No
C001247,Female,48,9,One Year,No
C001248,Female,26,5,Month-to-Month,Yes
C001249,Female,56,10,Month-to-Month,No
C001250,Female,62,19,Two Year,No
C001251,Male,19,17,One Year,No
C001252,Female,25,65,Two Year,No
C001253,Female,24,3,Month-to-Month,Yes
C001254,Female,61,8,Month-to-Month,No
C001255,Male,56,31,One Year,No
C001256,Female,59,44,Two Year,No
C001257,Female,33,14,Month-to-Month,No
C001258,Male,52,65,Two Year,No
C001259,Female,47,28,One Year,No
C001260,Male,27,13,Month-to-Month,No
C001261,Male,55,12,Month-to-Month,No
C001262,Male,35,3,Month-to-Month,Yes
C001263,Male,22,23,One Year,No
C001264,Male,46,13,Month-to-Month,No
C001265,Female,56,15,Month-to-Month,Yes
C001266,Male,51,53,Two Year,No
C001267,Male,60,1,Month-to-Month,No
C001268,Female,62,6,Month-to-Month,No
C001269,Male,40,9,Month-to-Month,No
C001270,Female,22,15,One Year,No
C001271,Female,47,20,One Year,No
C001272,Female,23,9,Month-to-Month,Yes
C001273,Male,63,28,One Year,No
C001274,Male,61,19,One Year,Yes
C001275,Male,21,11,Month-to-Month,Yes
C001276,Female,46,7,Month-to-Month,Yes
C001277,Male,40,2,Month-to-Month,Yes
C001278,Male,23,14,Month-to-Month,No
C001279,Male,49,11,One Year,No
C001280,Female,59,10,One Year,No
C001281,Female,35,5,Month-to-Month,No
C001282,Male,32,6,Month-to-Month,No
C001283,Male,57,10,Month-to-Month,No
C001284,Male,49,28,One Year,No
